,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
221,0.8571428571428571,0.0,0.9642857142857143,0.20588235294117646,0.8571428571428571,0.14285714285714285,0.7941176470588235,0.8571428571428571
222,1.0,0.0,1.0,0.17647058823529413,1.0,0.125,0.8235294117647058,0.875
223,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
224,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
225,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
226,1.0,0.0,1.0,0.20588235294117646,1.0,0.3333333333333333,0.7941176470588235,0.6666666666666666
227,1.0,0.0,1.0,0.2318840579710145,1.0,0.0,0.7681159420289855,1.0
228,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
229,0.8333333333333334,0.0,0.9636363636363636,0.28378378378378377,0.8333333333333334,0.5652173913043478,0.7162162162162162,0.43478260869565216
230,0.75,0.0,0.9622641509433962,0.28169014084507044,0.75,0.5,0.7183098591549296,0.5
231,0.7142857142857143,0.0,0.9285714285714286,0.2463768115942029,0.7142857142857143,0.23076923076923078,0.7536231884057971,0.7692307692307693
232,1.0,0.0,1.0,0.2,1.0,0.17647058823529413,0.8,0.8235294117647058
233,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
234,0.8571428571428571,0.0,0.9642857142857143,0.01818181818181818,0.8571428571428571,0.0,0.9818181818181818,1.0
235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
236,1.0,0.0,1.0,0.12121212121212122,1.0,0.18181818181818182,0.8787878787878788,0.8181818181818182
237,1.0,0.0,1.0,0.16129032258064516,1.0,0.25,0.8387096774193549,0.75
238,0.875,0.0,0.9649122807017544,0.15384615384615385,0.875,0.2631578947368421,0.8461538461538461,0.7368421052631579
239,0.875,0.0,0.9649122807017544,0.2028985507246377,0.875,0.17647058823529413,0.7971014492753623,0.8235294117647058
240,1.0,0.0,1.0,0.140625,1.0,0.25,0.859375,0.75
241,0.8888888888888888,0.0,0.9655172413793104,0.05084745762711865,0.8888888888888888,0.1111111111111111,0.9491525423728814,0.8888888888888888
242,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
243,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
244,0.75,0.0,0.9622641509433962,0.16393442622950818,0.75,0.14285714285714285,0.8360655737704918,0.8571428571428571
