,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
271,1.0,0.0,0.16981132075471697,0.8301886792452831,0.125,0.875,1.0,1.0
272,1.0,0.0,0.07547169811320754,0.9245283018867925,0.0,1.0,1.0,1.0
273,1.0,0.0,0.14814814814814814,0.873015873015873,0.3,0.75,0.6507936507936508,0.75
274,0.8571428571428571,0.0,0.03571428571428571,0.971830985915493,0.07142857142857142,0.9583333333333334,0.28169014084507044,0.20833333333333334
275,1.0,0.0,0.037037037037037035,0.9722222222222222,0.1,0.9333333333333333,0.1111111111111111,0.2
276,1.0,0.0,0.05660377358490566,0.9508196721311475,0.125,0.875,0.6721311475409836,0.875
277,1.0,0.0,0.058823529411764705,0.9523809523809523,0.25,0.75,0.2222222222222222,0.5
278,0.7142857142857143,0.0,0.017857142857142856,0.9841269841269841,0.0,1.0,0.14285714285714285,0.36363636363636365
279,1.0,0.0,0.1111111111111111,0.8888888888888888,0.2,0.8,1.0,1.0
280,1.0,0.0,0.034482758620689655,0.9666666666666667,0.0,1.0,0.3333333333333333,0.5
281,1.0,0.0,0.13793103448275862,0.8987341772151899,0.16666666666666666,0.9,0.20253164556962025,0.23333333333333334
282,0.7142857142857143,0.0,0.07142857142857142,0.9375,0.0,1.0,0.25,0.1875
283,0.75,0.0,0.05660377358490566,0.958904109589041,0.0,1.0,0.1643835616438356,0.058823529411764705
284,1.0,0.0,0.0784313725490196,0.9310344827586207,0.0,1.0,0.2413793103448276,0.25
285,1.0,0.0,0.11320754716981132,0.8867924528301887,0.0,1.0,1.0,1.0
286,0.9090909090909091,0.0,0.016666666666666666,0.9846153846153847,0.0,1.0,0.4307692307692308,0.5769230769230769
287,1.0,0.0,0.07272727272727272,0.9285714285714286,0.0,1.0,0.32142857142857145,0.3076923076923077
288,1.0,0.0,0.11764705882352941,0.8909090909090909,0.0,1.0,0.509090909090909,0.4
289,1.0,0.0,0.05084745762711865,0.9491525423728814,0.0,1.0,1.0,1.0
290,1.0,0.0,0.10526315789473684,0.9154929577464789,0.125,0.9047619047619048,0.28169014084507044,0.23809523809523808
291,1.0,0.0,0.07017543859649122,0.9365079365079365,0.0,1.0,0.3333333333333333,0.29411764705882354
292,1.0,0.0,0.10714285714285714,0.896551724137931,0.14285714285714285,0.875,0.5517241379310345,0.75
293,1.0,0.0,0.07692307692307693,0.9230769230769231,0.0,1.0,1.0,1.0
294,1.0,0.0,0.038461538461538464,0.9615384615384616,0.16666666666666666,0.8333333333333334,1.0,1.0
